http://www.czce.com.cn/cn/DFSStaticFiles/Future/2022/20220818/FutureDataHolding.htm
fail



http://www.czce.com.cn/cn/DFSStaticFiles/Future/2022/20220818/FutureDataHolding.htm
fail



http://www.czce.com.cn/cn/DFSStaticFiles/Future/2022/20220817/FutureDataHolding.htm
苹果AP
2022-08-17 00:00:00
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '1', 'NAME': '海通期货', 'DATA': '26438', 'DATA_CHG': '1158'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '13', 'NAME': '东吴期货', 'DATA': '286', 'DATA_CHG': '01'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '13', 'NAME': '申银万国', 'DATA': '300', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '14', 'NAME': '国泰君安', 'DATA': '5', 'DATA_CHG': '5'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '14', 'NAME': '中信建投', 'DATA': '220', 'DATA_CHG': '69'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '14', 'NAME': '东吴期货', 'DATA': '253', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '15', 'NAME': '混沌天成期货', 'DATA': '5', 'DATA_CHG': '5'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '15', 'NAME': '冠通期货', 'DATA': '150', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '15', 'NAME': '冠通期货', 'DATA': '150', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '16', 'NAME': '信达期货', 'DATA': '3', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '16', 'NAME': '东航期货', 'DATA': '101', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '16', 'NAME': '建信期货', 'DATA': '110', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '17', 'NAME': '华龙期货', 'DATA': '2', 'DATA_CHG': '2'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '17', 'NAME': '华泰期货', 'DATA': '92', 'DATA_CHG': '031'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '17', 'NAME': '混沌天成期货', 'DATA': '83', 'DATA_CHG': '1'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '18', 'NAME': '银河期货', 'DATA': '2', 'DATA_CHG': '01'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '18', 'NAME': '混沌天成期货', 'DATA': '82', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '18', 'NAME': '首创京都期货', 'DATA': '65', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '19', 'NAME': '渤海期货', 'DATA': '2', 'DATA_CHG': '2'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '19', 'NAME': '首创京都期货', 'DATA': '65', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '19', 'NAME': '华西期货', 'DATA': '55', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '20', 'NAME': '美尔雅', 'DATA': '2', 'DATA_CHG': '2'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '20', 'NAME': '宏源期货', 'DATA': '63', 'DATA_CHG': '016'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP304', 'RANK_': '20', 'NAME': '国泰君安', 'DATA': '51', 'DATA_CHG': '1'}
AP305
2022-08-17 00:00:00
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '1', 'NAME': '海通期货', 'DATA': '712', 'DATA_CHG': '063'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '1', 'NAME': '海通期货', 'DATA': '4725', 'DATA_CHG': '28'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '1', 'NAME': '海通期货', 'DATA': '4637', 'DATA_CHG': '12'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '2', 'NAME': '平安期货', 'DATA': '630', 'DATA_CHG': '598'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '2', 'NAME': '中泰期货', 'DATA': '1097', 'DATA_CHG': '6'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '2', 'NAME': '中泰期货', 'DATA': '1201', 'DATA_CHG': '66'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '3', 'NAME': '国泰君安', 'DATA': '326', 'DATA_CHG': '288'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '3', 'NAME': '国海良时', 'DATA': '1070', 'DATA_CHG': '3'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '3', 'NAME': '上海中期', 'DATA': '1099', 'DATA_CHG': '44'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '4', 'NAME': '中信建投', 'DATA': '312', 'DATA_CHG': '09'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '4', 'NAME': '中信建投', 'DATA': '1058', 'DATA_CHG': '242'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '4', 'NAME': '东证期货', 'DATA': '957', 'DATA_CHG': '35'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '5', 'NAME': '中信期货', 'DATA': '305', 'DATA_CHG': '168'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '5', 'NAME': '东证期货', 'DATA': '1025', 'DATA_CHG': '16'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '5', 'NAME': '光大期货', 'DATA': '901', 'DATA_CHG': '48'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '6', 'NAME': '华泰期货', 'DATA': '218', 'DATA_CHG': '095'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '6', 'NAME': '上海中期', 'DATA': '1005', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '6', 'NAME': '永安期货', 'DATA': '864', 'DATA_CHG': '108'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '7', 'NAME': '光大期货', 'DATA': '213', 'DATA_CHG': '34'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '7', 'NAME': '紫金天风', 'DATA': '973', 'DATA_CHG': '1'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '7', 'NAME': '中州期货', 'DATA': '841', 'DATA_CHG': '1'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '8', 'NAME': '东证期货', 'DATA': '209', 'DATA_CHG': '101'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '8', 'NAME': '浙商期货', 'DATA': '848', 'DATA_CHG': '21'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '8', 'NAME': '华泰期货', 'DATA': '818', 'DATA_CHG': '99'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '9', 'NAME': '华闻期货', 'DATA': '209', 'DATA_CHG': '70'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '9', 'NAME': '光大期货', 'DATA': '809', 'DATA_CHG': '11'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '9', 'NAME': '中信建投', 'DATA': '531', 'DATA_CHG': '020'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '10', 'NAME': '中州期货', 'DATA': '169', 'DATA_CHG': '049'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '10', 'NAME': '华安期货', 'DATA': '562', 'DATA_CHG': '16'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '10', 'NAME': '东吴期货', 'DATA': '510', 'DATA_CHG': '05'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '11', 'NAME': '南华期货', 'DATA': '152', 'DATA_CHG': '114'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '11', 'NAME': '东吴期货', 'DATA': '517', 'DATA_CHG': '1'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '11', 'NAME': '创元期货', 'DATA': '502', 'DATA_CHG': '16'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '12', 'NAME': '银河期货', 'DATA': '118', 'DATA_CHG': '16'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '12', 'NAME': '广州期货', 'DATA': '457', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '12', 'NAME': '中粮期货', 'DATA': '495', 'DATA_CHG': '51'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '13', 'NAME': '永安期货', 'DATA': '114', 'DATA_CHG': '79'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '13', 'NAME': '创元期货', 'DATA': '446', 'DATA_CHG': '8'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '13', 'NAME': '混沌天成期货', 'DATA': '488', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '14', 'NAME': '申银万国', 'DATA': '112', 'DATA_CHG': '99'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '14', 'NAME': '混沌天成期货', 'DATA': '430', 'DATA_CHG': '1'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '14', 'NAME': '国泰君安', 'DATA': '476', 'DATA_CHG': '6'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '15', 'NAME': '徽商期货', 'DATA': '106', 'DATA_CHG': '1'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '15', 'NAME': '中信期货', 'DATA': '356', 'DATA_CHG': '012'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '15', 'NAME': '建信期货', 'DATA': '475', 'DATA_CHG': '19'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '16', 'NAME': '中泰期货', 'DATA': '100', 'DATA_CHG': '64'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '16', 'NAME': '华鑫期货', 'DATA': '323', 'DATA_CHG': '13'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '16', 'NAME': '广州期货', 'DATA': '405', 'DATA_CHG': '3'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '17', 'NAME': '国投安信期货', 'DATA': '91', 'DATA_CHG': '71'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '17', 'NAME': '建信期货', 'DATA': '314', 'DATA_CHG': '2'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '17', 'NAME': '国海良时', 'DATA': '403', 'DATA_CHG': '3'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '18', 'NAME': '华西期货', 'DATA': '84', 'DATA_CHG': '24'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '18', 'NAME': '国泰君安', 'DATA': '305', 'DATA_CHG': '4'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '18', 'NAME': '华安期货', 'DATA': '350', 'DATA_CHG': '8'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '19', 'NAME': '中粮期货', 'DATA': '76', 'DATA_CHG': '073'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '19', 'NAME': '华闻期货', 'DATA': '286', 'DATA_CHG': '78'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '19', 'NAME': '先锋期货', 'DATA': '331', 'DATA_CHG': '15'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '20', 'NAME': '华安期货', 'DATA': '74', 'DATA_CHG': '26'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '20', 'NAME': '金鹏期货', 'DATA': '280', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'AP305', 'RANK_': '20', 'NAME': '华闻期货', 'DATA': '279', 'DATA_CHG': '79'}
CF209
2022-08-17 00:00:00
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '1', 'NAME': '中信期货', 'DATA': '13060', 'DATA_CHG': '015914'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '1', 'NAME': '中信期货', 'DATA': '15283', 'DATA_CHG': '02735'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '1', 'NAME': '中国国际', 'DATA': '11645', 'DATA_CHG': '0398'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '2', 'NAME': '海通期货', 'DATA': '6397', 'DATA_CHG': '03416'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '2', 'NAME': '中粮期货', 'DATA': '10711', 'DATA_CHG': '212'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '2', 'NAME': '首创期货', 'DATA': '6483', 'DATA_CHG': '063'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '3', 'NAME': '国泰君安', 'DATA': '4250', 'DATA_CHG': '04520'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '3', 'NAME': '国投安信期货', 'DATA': '8625', 'DATA_CHG': '01911'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '3', 'NAME': '国泰君安', 'DATA': '5185', 'DATA_CHG': '0908'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '4', 'NAME': '国信期货', 'DATA': '4072', 'DATA_CHG': '555'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '4', 'NAME': '新湖期货', 'DATA': '7880', 'DATA_CHG': '059'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '4', 'NAME': '中信期货', 'DATA': '4903', 'DATA_CHG': '0411'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '5', 'NAME': '广发期货', 'DATA': '3584', 'DATA_CHG': '2312'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '5', 'NAME': '中国国际', 'DATA': '7133', 'DATA_CHG': '05'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '5', 'NAME': '新湖期货', 'DATA': '4287', 'DATA_CHG': '512'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '6', 'NAME': '银河期货', 'DATA': '3441', 'DATA_CHG': '913'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '6', 'NAME': '首创期货', 'DATA': '6673', 'DATA_CHG': '047'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '6', 'NAME': '信达期货', 'DATA': '3898', 'DATA_CHG': '02003'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '7', 'NAME': '东证期货', 'DATA': '3013', 'DATA_CHG': '01126'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '7', 'NAME': '银河期货', 'DATA': '3286', 'DATA_CHG': '0107'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '7', 'NAME': '永安期货', 'DATA': '3708', 'DATA_CHG': '01391'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '8', 'NAME': '永安期货', 'DATA': '2804', 'DATA_CHG': '02056'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '8', 'NAME': '紫金天风', 'DATA': '2227', 'DATA_CHG': '0840'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '8', 'NAME': '华融融达期货', 'DATA': '3491', 'DATA_CHG': '0225'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '9', 'NAME': '中信建投', 'DATA': '2496', 'DATA_CHG': '847'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '9', 'NAME': '永安期货', 'DATA': '2159', 'DATA_CHG': '0975'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '9', 'NAME': '宏源期货', 'DATA': '2848', 'DATA_CHG': '045'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '10', 'NAME': '国投安信期货', 'DATA': '2343', 'DATA_CHG': '659'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '10', 'NAME': '金瑞期货', 'DATA': '1370', 'DATA_CHG': '1027'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '10', 'NAME': '东证期货', 'DATA': '2833', 'DATA_CHG': '0226'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '11', 'NAME': '东吴期货', 'DATA': '2337', 'DATA_CHG': '411'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '11', 'NAME': '华泰期货', 'DATA': '1329', 'DATA_CHG': '013'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '11', 'NAME': '中泰期货', 'DATA': '2463', 'DATA_CHG': '0495'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '12', 'NAME': '渤海期货', 'DATA': '2222', 'DATA_CHG': '602'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '12', 'NAME': '长江期货', 'DATA': '1269', 'DATA_CHG': '095'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '12', 'NAME': '建信期货', 'DATA': '2381', 'DATA_CHG': '17'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '13', 'NAME': '信达期货', 'DATA': '2217', 'DATA_CHG': '1634'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '13', 'NAME': '国泰君安', 'DATA': '945', 'DATA_CHG': '0150'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '13', 'NAME': '中粮期货', 'DATA': '2221', 'DATA_CHG': '0373'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '14', 'NAME': '金瑞期货', 'DATA': '1726', 'DATA_CHG': '250'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '14', 'NAME': '渤海期货', 'DATA': '920', 'DATA_CHG': '2'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '14', 'NAME': '国投安信期货', 'DATA': '2074', 'DATA_CHG': '042'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '15', 'NAME': '华泰期货', 'DATA': '1557', 'DATA_CHG': '0799'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '15', 'NAME': '东吴期货', 'DATA': '743', 'DATA_CHG': '0176'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '15', 'NAME': '广州期货', 'DATA': '1814', 'DATA_CHG': '2'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '16', 'NAME': '长江期货', 'DATA': '1497', 'DATA_CHG': '1008'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '16', 'NAME': '中泰期货', 'DATA': '739', 'DATA_CHG': '342'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '16', 'NAME': '国贸期货', 'DATA': '1760', 'DATA_CHG': '0308'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '17', 'NAME': '中泰期货', 'DATA': '1363', 'DATA_CHG': '0333'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '17', 'NAME': '混沌天成期货', 'DATA': '705', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '17', 'NAME': '大有期货', 'DATA': '1735', 'DATA_CHG': '231'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '18', 'NAME': '华闻期货', 'DATA': '1316', 'DATA_CHG': '0253'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '18', 'NAME': '海通期货', 'DATA': '654', 'DATA_CHG': '0204'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '18', 'NAME': '银河期货', 'DATA': '1606', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '19', 'NAME': '中粮期货', 'DATA': '1125', 'DATA_CHG': '0110'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '19', 'NAME': '宏源期货', 'DATA': '619', 'DATA_CHG': '15'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '19', 'NAME': '南华期货', 'DATA': '1327', 'DATA_CHG': '042'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '20', 'NAME': '方正中期', 'DATA': '1055', 'DATA_CHG': '049'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '20', 'NAME': '美尔雅', 'DATA': '564', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF209', 'RANK_': '20', 'NAME': '兴业期货', 'DATA': '1229', 'DATA_CHG': '0223'}
CF211
2022-08-17 00:00:00
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF211', 'RANK_': '1', 'NAME': '渤海期货', 'DATA': '17564', 'DATA_CHG': '5201'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF211', 'RANK_': '1', 'NAME': '东证期货', 'DATA': '14053', 'DATA_CHG': '05'}
{'DATE': datetime.datetime(2022, 8, 17, 0, 0), 'INSTRUMENT': 'CF211', 'RANK_': '1', 'NAME': '东证期货', 'DATA': '13821', 'DATA_CHG': '04'}
